action_id,triggered_on,student_id,severity,rule_id,rule_name,action,route_to,policy_basis,rationale,withdraw_prob_at_trigger,fail_prob_at_trigger,top_driver_withdraw,top_driver_fail,status
ACT00427,2025-03-22,STU0356,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 22.9% (elevated band, soft-nudge policy).",0.2294,0.068,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00428,2025-03-22,STU0244,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 22.7% (elevated band, soft-nudge policy).",0.2268,0.8216,Past interventions received,Past interventions received,Pending
ACT00429,2025-03-22,STU0277,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 21.5% (elevated band, soft-nudge policy).",0.2152,0.0605,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00430,2025-03-22,STU0561,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 21.5% (elevated band, soft-nudge policy).",0.215,0.207,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00431,2025-03-22,STU0440,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 21.4% (elevated band, soft-nudge policy).",0.2144,0.057,Past interventions received,Past interventions received,Pending
ACT00432,2025-03-22,STU0161,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 21.0% (elevated band, soft-nudge policy).",0.2103,0.0984,Recent attendance (4-week avg),Recent attendance (4-week avg),Pending
ACT00433,2025-03-22,STU0209,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 20.9% (elevated band, soft-nudge policy).",0.2087,0.0642,Lecture materials accessed (last 4w),VLE login trend,Pending
ACT00434,2025-03-22,STU0475,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 20.9% (elevated band, soft-nudge policy).",0.2086,0.832,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00435,2025-03-22,STU0589,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 20.6% (elevated band, soft-nudge policy).",0.206,0.1018,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00436,2025-03-22,STU0533,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 20.5% (elevated band, soft-nudge policy).",0.205,0.0641,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00437,2025-03-22,STU0128,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 20.4% (elevated band, soft-nudge policy).",0.2037,0.8342,Past interventions that improved engagement,Past interventions received,Pending
ACT00438,2025-03-22,STU0520,medium,DIS_SUPPORT,Declared disability + academic concern,Proactive check-in from Disability Services to review support plan,Disability Services,Inclusive Education Policy §10.1 (Proactive Disability Support),Declared disability on record; predicted failure probability 48.8% / withdrawal probability 19.8%.,0.1975,0.4882,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00439,2025-03-22,STU0520,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 19.8% (elevated band, soft-nudge policy).",0.1975,0.4882,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00440,2025-03-22,STU0580,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 19.7% (elevated band, soft-nudge policy).",0.1969,0.8185,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00441,2025-03-22,STU0141,medium,FAIL_HIGH,Elevated failure risk on upcoming assessment,Invitation to weekly study-skills drop-in workshop,Academic Skills Team,Assessment Support Policy §5.2 (Targeted Skills Workshops),Predicted failure probability is 79.2% with 13 days until the next assessment.,0.1969,0.7916,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00442,2025-03-22,STU0141,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 19.7% (elevated band, soft-nudge policy).",0.1969,0.7916,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00443,2025-03-22,STU0403,medium,FIN_SUPPORT,Possible financial pressure,Referral to the Financial Aid Office for a hardship review,Financial Aid Office,Student Hardship Policy §9.1 (Proactive Referral),Self-funded student with part-time work commitments and a 83.4% predicted failure probability.,0.1948,0.834,Past interventions received,Past interventions received,Pending
ACT00444,2025-03-22,STU0403,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 19.5% (elevated band, soft-nudge policy).",0.1948,0.834,Past interventions received,Past interventions received,Pending
ACT00445,2025-03-22,STU0050,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 19.2% (elevated band, soft-nudge policy).",0.1925,0.0644,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00446,2025-03-22,STU0414,medium,DIS_SUPPORT,Declared disability + academic concern,Proactive check-in from Disability Services to review support plan,Disability Services,Inclusive Education Policy §10.1 (Proactive Disability Support),Declared disability on record; predicted failure probability 83.6% / withdrawal probability 19.2%.,0.1924,0.8358,Recent attendance (4-week avg),Past interventions received,Pending
ACT00447,2025-03-22,STU0414,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 19.2% (elevated band, soft-nudge policy).",0.1924,0.8358,Recent attendance (4-week avg),Past interventions received,Pending
ACT00448,2025-03-22,STU0536,medium,FAIL_HIGH,Elevated failure risk on upcoming assessment,Invitation to weekly study-skills drop-in workshop,Academic Skills Team,Assessment Support Policy §5.2 (Targeted Skills Workshops),Predicted failure probability is 81.9% with 14 days until the next assessment.,0.191,0.8186,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00449,2025-03-22,STU0536,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 19.1% (elevated band, soft-nudge policy).",0.191,0.8186,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00450,2025-03-22,STU0122,medium,DIS_SUPPORT,Declared disability + academic concern,Proactive check-in from Disability Services to review support plan,Disability Services,Inclusive Education Policy §10.1 (Proactive Disability Support),Declared disability on record; predicted failure probability 83.8% / withdrawal probability 19.1%.,0.1907,0.8378,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00451,2025-03-22,STU0122,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 19.1% (elevated band, soft-nudge policy).",0.1907,0.8378,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00452,2025-03-22,STU0396,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 19.1% (elevated band, soft-nudge policy).",0.1906,0.0586,Recent attendance (4-week avg),Past interventions received,Pending
ACT00453,2025-03-22,STU0048,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 18.8% (elevated band, soft-nudge policy).",0.1879,0.0628,Lecture materials accessed (last 4w),VLE login trend,Pending
ACT00454,2025-03-22,STU0495,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 18.4% (elevated band, soft-nudge policy).",0.1844,0.0624,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00455,2025-03-22,STU0101,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 18.2% (elevated band, soft-nudge policy).",0.1818,0.0564,Past interventions that improved engagement,Previous semester GPA,Pending
ACT00456,2025-03-22,STU0538,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 18.2% (elevated band, soft-nudge policy).",0.1817,0.8381,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00457,2025-03-22,STU0256,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 17.9% (elevated band, soft-nudge policy).",0.1788,0.0629,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00458,2025-03-22,STU0370,medium,WD_MOD,Elevated withdrawal risk,Automated SMS check-in offering personal tutor office hours,Personal Tutor,Student Retention Policy §4.4 (Soft Nudge),"Predicted withdrawal probability is 17.7% (elevated band, soft-nudge policy).",0.1773,0.7766,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00459,2025-03-22,STU0071,medium,FAIL_HIGH,Elevated failure risk on upcoming assessment,Invitation to weekly study-skills drop-in workshop,Academic Skills Team,Assessment Support Policy §5.2 (Targeted Skills Workshops),Predicted failure probability is 83.3% with 9 days until the next assessment.,0.1767,0.8334,Lecture materials accessed (last 4w),Past interventions received,Pending
